time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,VegH_EC,aspect_RS,BS_RS,CO2_RS,elevation_RS,LST_RS,LST-Tair_RS,Landcover_RS,month_RS,NDVI_RS,NDVI_anom_RS,NPV_RS,PV_RS,VegH_RS,WCF_RS,bare_RS,grass_RS,rain_RS,rain_anom_RS,rain_cml12_RS,rain_cml12_anom_RS,rain_cml3_RS,rain_cml3_anom_RS,rain_cml6_RS,rain_cml6_anom_RS,srad_RS,srad_anom_RS,tavg_RS,tavg_anom_RS,trees_RS,vpd_RS,x_coord,y_coord
2007-09-15,-103.56344113644,284.07398181684,180.5105406804,40.72824173176049,10.545239244145835,0.38874114462466847,81.42271191829165,88.0,63.65325759726389,38.553554750404146,-9.338036743662283,155.86682664755557,310.9004613245833,336.6716666666666,2.3761190328830177,0.1,,10.812519,381.657,29.321342,13.9748535,2.578064,40,9.0,0.83166194,1.1109122,40.7718,46.796448,3.3068004,0.07952299,-0.028177738,0.6134309,95.494095,1.0722972,778.0827,0.9194447,296.30063,0.9997142,551.0735,1.0351939,14.096933,1.0567218,11.39679,1.0158033,0.41474685,5.254159,142.81,-38.525
2007-10-15,-144.0136920438,332.1515963682,188.13790432439998,76.6705662193079,11.585490948521505,0.3016643125805213,82.66435955208333,48.6,110.42655776745968,70.23555155155834,9.405024586710566,222.14100848465728,317.16305999408604,353.9111748690378,2.377866739521716,0.1,,10.812519,381.786,29.321342,14.826416,2.2021608,40,10.0,0.79953593,1.07312,40.7718,46.796448,3.3068004,0.07952299,-0.028177738,0.6134309,59.216957,0.81398785,806.1968,0.9534128,241.79648,0.9026649,576.5114,1.0600526,17.84217,0.99677974,12.624255,1.0001416,0.41474685,5.715928,142.81,-38.525
2007-11-15,-48.69069984854435,214.09076150774433,165.4000616592,72.91406228384652,13.595791142468514,0.19578935052598082,90.14210874374395,80.60000000000001,138.58109623705556,69.02081142733249,45.7924207497814,250.88203848622223,335.2081289038889,360.10502803423753,1.5455447370172581,0.1,,10.812519,381.762,29.321342,22.667725,7.413434,40,11.0,0.74953836,1.077596,40.7718,46.796448,3.3068004,0.07952299,-0.028177738,0.6134309,85.6592,1.5221208,869.62604,1.0287684,240.37027,1.1022062,539.4746,1.0299661,22.679987,1.0286843,15.254291,1.0477797,0.41474685,5.3553915,142.81,-38.525
2007-12-15,-19.697396825196,210.351679585596,190.6542827604,100.13857530102322,16.189404753991937,0.23315093863698816,77.15926460584677,40.8,156.5421740377016,91.73387408848215,44.4623789490423,280.9800640626714,339.63723935060483,361.13384851080383,4.243353051844133,0.1,,10.812519,381.715,29.321342,26.746765,9.182516,40,12.0,0.5739004,0.9950936,40.7718,46.796448,3.3068004,0.07952299,-0.028177738,0.6134309,73.10679,1.2604212,922.885,1.090165,217.98294,1.165514,514.28357,1.0638604,25.611818,1.0676056,17.564249,1.0969603,0.41474685,10.308537,142.81,-38.525
2008-01-15,18.4923430947,128.80918949489998,147.3015325896,62.10958006648829,16.72001921248387,0.06363274678639261,78.59659901736559,17.2,161.3729005322715,56.896679230561396,87.25825966782644,298.7032607543212,340.5185598057796,350.40753953194184,4.1152621137277805,0.1,,11.963529,381.779,29.321342,31.290924,13.055567,40,1.0,0.44481772,0.9744453,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,14.949493,0.34137517,833.911,0.9854869,173.71548,1.1057278,415.51196,0.97434,25.974342,1.0605067,18.235357,1.0349326,0.46485588,9.481517,142.81,-38.525
2008-02-15,61.895516818139996,60.38149889106,122.27701570919999,38.53293476988715,15.611746948275862,0.06614148450328408,79.1022281433908,17.200000000000003,124.67819006410919,37.733241040627036,76.88391139367816,234.2513218789152,341.84002917068966,350.78957778421847,3.7393721628732375,0.1,,11.963529,381.858,29.321342,30.504028,13.555599,40,2.0,0.43631458,0.9656618,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,35.206036,1.0199558,858.0105,1.0140407,123.262314,0.9126262,363.63257,1.0295607,20.840847,0.94949234,16.94843,0.9381855,0.46485588,8.134536,142.81,-38.525
2008-03-15,81.81803221074,52.638346356659994,134.45637856739998,34.673106079839854,16.51483077150941,0.08000483870967742,73.29998844278899,27.0,91.14324869088038,31.76296784554028,55.53633800860215,206.94605511323923,333.51191927338715,359.5839520212641,5.065995242123129,0.1,,11.963529,381.864,29.321342,29.057434,10.751448,40,3.0,0.41814432,0.844872,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,54.60042,1.1170174,873.81244,1.0319144,104.75595,0.8236195,322.7389,1.0281111,18.274078,1.1004488,18.305986,1.0958887,0.46485588,11.798397,142.81,-38.525
2008-04-15,48.378358056672,63.363376121328,111.741734178,27.44221962377056,14.21340632156489,0.11105814647295323,71.00427791048222,50.2,51.50813036329861,25.976940612995154,22.135507344938492,134.0099550985625,321.91488159097224,366.5696022727273,4.7348117701100865,0.1,,11.963529,381.959,29.321342,18.495483,4.764903,40,4.0,0.6616577,1.0658448,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,46.384567,0.75747204,886.41797,1.04627,136.19102,0.9416266,309.9065,1.0270685,11.907996,1.0713917,13.73058,0.9626619,0.46485588,5.814439,142.81,-38.525
2008-05-15,36.401152380119996,98.66731607748,135.0684684576,19.781337381294925,13.296422765705483,0.1900462620660354,64.3933160704571,54.6,27.994247295322577,18.121075791048845,2.9807793682795705,86.21849929055779,326.6022376060484,373.27054600179645,5.4731343779181625,0.1,,11.963529,382.227,29.321342,11.415802,-0.5184126,40,5.0,0.7862313,1.1210462,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,60.18436,0.7882814,823.9063,0.97232246,161.16934,0.8643391,284.43167,0.8846228,7.595923,1.0257252,11.934215,0.99458855,0.46485588,4.005063,142.81,-38.525
2008-06-15,0.5752069880400006,138.28216618116,138.8573731692,15.739070335154707,13.2753547458272,0.249610919405194,65.08405439126219,60.0,16.95034446047629,14.898681703061571,-15.67318035537867,66.04840389164308,330.67448697435645,357.9283169985907,5.359484056348021,0.1,,11.963529,382.727,29.321342,10.622589,-0.48010254,40,6.0,0.83818185,1.1425091,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,55.402603,0.5632162,781.01105,0.9205628,161.97153,0.6864564,266.72748,0.73449725,6.3032827,1.0019441,11.102692,1.117965,0.46485588,3.1520634,142.81,-38.525
2008-07-15,-32.86778150808,184.49258118048,151.6247996724,16.79340250374272,8.630653782260186,0.3307471468418311,87.92001601458402,147.0,24.850514101052223,15.383920393960253,-18.60965303763441,84.16174438178798,308.6477895174895,421.9119925471954,1.3567039386530264,0.1,,11.963529,383.07,29.321342,9.406097,0.59944916,40,7.0,0.8293305,1.1184816,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,152.26003,1.503581,819.55,0.9675109,267.847,0.9705233,404.03802,0.96058685,6.7883782,1.004489,8.806648,0.94680005,0.46485588,3.0898185,142.81,-38.525
2008-08-15,-49.63255002,212.0560292592,162.4234792392,25.344249090572397,8.439371438536766,0.39112167374908224,94.18416542246737,111.2,48.83787661673588,23.217088399278833,-9.566472880674196,103.69771538939779,312.81387207457533,334.01880386135315,0.6446842222881296,0.1,,11.963529,383.432,29.321342,9.859711,0.8816118,40,8.0,0.8211299,1.0980756,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,126.87611,1.196213,859.34064,1.0165436,334.53873,1.0943439,495.70807,1.0072021,9.387093,0.95676774,8.978099,0.89937675,0.46485588,2.999002,142.81,-38.525
2008-09-15,-88.35508301724,265.01845775544,176.6633747382,56.94360859952002,10.38835123102416,0.38874114462466847,88.43811389444444,37.0,86.72915124062605,53.90310110331108,-3.2425199264016515,168.81085052570293,311.004759435541,330.4152713331684,1.4632419459428232,0.1,,11.963529,383.836,29.321342,13.386719,2.059083,40,9.0,0.8200568,1.0954103,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,63.12332,0.7088078,826.96985,0.9772136,342.25946,1.1547786,504.231,0.94720006,13.919816,1.0434449,11.327636,1.0096396,0.46485588,5.259286,142.81,-38.525
2008-10-15,-106.36505031900049,287.4082080774005,181.0431577584,72.62237537766987,11.807139598700267,0.3016643125805213,89.76651987096776,22.6,115.11053268197018,66.52712822082245,16.964396572580643,207.56547071837508,325.9800964876462,336.2670767030387,1.4246610475452566,0.1,,11.963529,383.796,29.321342,16.382202,2.991376,40,10.0,0.7964016,1.0689132,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,27.550697,0.37870795,795.30365,0.9405305,217.55011,0.8121493,485.3971,0.8925174,19.079733,1.065918,13.390826,1.0608723,0.46485588,7.1515455,142.81,-38.525
2008-11-15,-70.97596302924674,230.6891045422867,159.71314151304,68.37198431450435,13.342435816259563,0.19578935052598082,79.22997396634416,29.4,145.32200832266886,64.72125799153854,42.67480469407837,244.47679492917888,341.18587460467285,376.2473454790161,3.2023112077729077,0.1,,11.963529,383.643,29.321342,21.128174,6.465371,40,11.0,0.63940275,0.9192562,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,37.376778,0.66416645,747.02124,0.88372684,128.0508,0.5871707,462.5895,0.8831769,22.134539,1.0039446,14.662803,1.0071518,0.46485588,6.9559684,142.81,-38.525
2008-12-15,-16.438612557599996,198.4897873908,182.05117483319998,81.90079126425883,13.87887002626344,0.23315093863698816,78.68751938004031,83.0,163.65365011768145,75.02680012170903,54.30784618817204,270.1740925432594,340.76266774112906,384.29464876096904,3.4043991175558252,0.1,,11.963529,383.72,29.321342,23.476776,8.494467,40,12.0,0.5558938,0.96387166,45.321774,56.407337,3.3068004,0.26042503,0.018980026,0.51616406,100.574394,1.7339853,774.48883,0.91487086,165.50186,0.8849074,507.76132,1.0503683,22.566383,0.9406594,14.982309,0.93570745,0.46485588,6.8735843,142.81,-38.525
2009-01-15,-10.900558455983997,163.25665183238402,152.3560933764,71.27670365112856,16.489531923459676,0.06363274678639261,71.50386200526881,9.4,175.82772327071237,65.29439967085165,76.30745038978495,314.8968446618347,337.17024392123653,384.29418312055606,5.397944486753835,0.1,,9.116754,383.962,29.321342,30.958405,13.028971,40,1.0,0.52471036,1.149463,23.31727,59.197445,3.3068004,0.13714969,0.0069236755,0.53022665,10.042435,0.22932133,769.5818,0.9094649,147.9936,0.94200385,365.5437,0.85716873,26.962635,1.1008577,17.929434,1.0175701,0.46284968,12.632846,142.81,-38.525
2009-02-15,44.104339285559995,77.95516475484,122.05950404039999,23.023082398595818,17.273861516770832,0.06614217952806122,73.37566478162202,1.4000000000000001,131.91358053034227,23.350460885083788,78.01662470238095,254.84193153376486,347.9523887165179,363.47842402485196,5.305226006677935,0.1,,9.116754,383.924,29.321342,35.535248,16.793936,40,2.0,0.39024377,0.8636968,23.31727,59.197445,3.3068004,0.13714969,0.0069236755,0.53022665,1.2681974,0.036741007,735.6439,0.8694216,111.885025,0.82838947,239.93582,0.6793355,23.406006,1.0663589,18.741312,1.0374311,0.46284968,9.851084,142.81,-38.525
2009-03-15,67.58144415582635,46.90540419257365,114.4868483484,27.350070764791933,15.281985047372718,0.08000483870967742,79.97888679299874,36.4,90.96287957461692,25.054560046480546,43.37812288978495,179.87550500112528,343.08378051761355,378.0770357631423,3.5063268737944924,0.1,,9.116754,383.596,29.321342,24.940033,8.61198,40,3.0,0.44163737,0.89234036,23.31727,59.197445,3.3068004,0.13714969,0.0069236755,0.53022665,54.215027,1.109133,735.2585,0.8682913,65.52566,0.51518035,231.02753,0.7359571,16.533113,0.9956095,16.328053,0.9774796,0.46284968,7.1381373,142.81,-38.525
2009-04-15,46.710861399786495,52.328127331013505,99.0389887308,30.21250989115125,13.136218801769443,0.11105814647295323,80.1887695985,69.0,53.74831858906944,28.599311060543485,20.31382505361463,134.12853428627082,325.01539745791666,386.27534030625884,3.0130767936495517,0.1,,9.116754,383.5,29.321342,18.840485,5.014391,40,4.0,0.5648282,0.909865,23.31727,59.197445,3.3068004,0.13714969,0.0069236755,0.53022665,86.5917,1.414065,775.4656,0.915309,142.07492,0.982308,290.06854,0.96132314,11.098745,0.9985814,13.826094,0.96935844,0.46284968,6.120551,142.81,-38.525
